Ano;Mes;data;Distrito;Concelho;Freguesia;Tipo de Serviço;Ordens Serviço Realizadas (#);CodDistritoConcelhoFreguesia
2024;1;2024-01;Braga;Vila Verde;Parada de Gatim;Servico Alteração Contractual;1;031331
2024;1;2024-01;Braga;Vila Verde;Pico;Redução de Potência Contratada;1;031335
2024;1;2024-01;Braga;Vila Verde;Pico;Reposição de Potência Contratada;1;031335
2024;1;2024-01;Braga;Vila Verde;Sabariz;Reposição de Potência Contratada;1;031340
2024;1;2024-01;Braga;Vila Verde;Sabariz;Configuração de EMI;1;031340
2024;1;2024-01;Braga;Vila Verde;Turiz;Reposição de Potência Contratada;2;031354
2024;1;2024-01;Braga;Vila Verde;Turiz;Servico Alteração Contractual;5;031354
2024;1;2024-01;Braga;Vila Verde;União das freguesias da Ribeira do Neiva;Redução de Potência Contratada;7;031360
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);Redução de Potência Contratada;4;031361
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);Reposição de Potência Contratada;3;031361
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);Reposição de Potência Contratada;1;031362
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Esqueiros, Nevogilde e Travassós;Servico Alteração Contractual;2;031363
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Pico de Regalados, Gondiães e Mós;Reposição de Potência Contratada;1;031366
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);Reposição de Potência Contratada;2;031368
2024;1;2024-01;Braga;Vila Verde;União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);Servico Alteração Contractual;1;031368
2024;1;2024-01;Braga;Vila Verde;União das freguesias do Vade;Redução de Potência Contratada;2;031369
2024;1;2024-01;Braga;Vila Verde;Valdreu;Redução de Potência Contratada;1;031355
2024;1;2024-01;Braga;Vila Verde;Vila Verde e Barbudo;Serviço de Corte e Re-Ligação;14;031370
2024;1;2024-01;Braga;Vila Verde;Vila Verde e Barbudo;Configuração de EMI;1;031370
2024;1;2024-01;Braga;Vila Verde;Vila de Prado;Reposição de Potência Contratada;11;031342
2024;1;2024-01;Braga;Vizela;Infias;Redução de Potência Contratada;7;031404
2024;1;2024-01;Braga;Vizela;Infias;Servico Alteração Contractual;3;031404
2024;1;2024-01;Braga;Vizela;Santa Eulália;Redução de Potência Contratada;12;031401
2024;1;2024-01;Braga;Vizela;Santa Eulália;Reposição de Potência Contratada;6;031401
2024;1;2024-01;Braga;Vizela;União das freguesias de Caldas de Vizela (São Miguel e São João);Serviço de Corte e Re-Ligação;10;031408
2024;1;2024-01;Braga;Vizela;União das freguesias de Caldas de Vizela (São Miguel e São João);Configuração de EMI;2;031408
2024;1;2024-01;Braga;Vizela;União das freguesias de Tagilde e Vizela (São Paio);Servico Alteração Contractual;12;031409
2024;1;2024-01;Braga;Vizela;União das freguesias de Tagilde e Vizela (São Paio);Redução de Potência Contratada;8;031409
2024;1;2024-01;Bragança;Alfândega da Fé;Alfândega da Fé;Servico Alteração Contractual;8;040102
2024;1;2024-01;Bragança;Alfândega da Fé;Alfândega da Fé;Redução de Potência Contratada;14;040102
2024;1;2024-01;Bragança;Alfândega da Fé;Cerejais;Configuração de EMI;2;040103
2024;1;2024-01;Bragança;Alfândega da Fé;União das freguesias de Gebelim e Soeima;Redução de Potência Contratada;1;040124
2024;1;2024-01;Bragança;Alfândega da Fé;União das freguesias de Parada e Sendim da Ribeira;Servico Alteração Contractual;3;040125
2024;1;2024-01;Bragança;Alfândega da Fé;União das freguesias de Pombal e Vales;Redução de Potência Contratada;2;040126
2024;1;2024-01;Bragança;Alfândega da Fé;Vilares de Vilariça;Redução de Potência Contratada;1;040120
2024;1;2024-01;Bragança;Bragança;Babe;Serviço de Corte e Re-Ligação;1;040203
2024;1;2024-01;Bragança;Bragança;Babe;Servico Alteração Contractual;2;040203
2024;1;2024-01;Bragança;Bragança;Baçal;Reposição de Potência Contratada;2;040204
2024;1;2024-01;Bragança;Bragança;Baçal;Redução de Potência Contratada;2;040204
2024;1;2024-01;Bragança;Bragança;Castro de Avelãs;Serviço de Corte e Re-Ligação;2;040209
2024;1;2024-01;Bragança;Bragança;Castro de Avelãs;Reposição de Potência Contratada;5;040209
2024;1;2024-01;Bragança;Bragança;Castro de Avelãs;Servico Alteração Contractual;1;040209
2024;1;2024-01;Bragança;Bragança;França;Reposição de Potência Contratada;1;040215
2024;1;2024-01;Bragança;Bragança;Gimonde;Serviço de Corte e Re-Ligação;1;040216
2024;1;2024-01;Bragança;Bragança;Gimonde;Configuração de EMI;1;040216
2024;1;2024-01;Bragança;Bragança;Grijó de Parada;Configuração de EMI;1;040219
2024;1;2024-01;Bragança;Bragança;Mós;Reposição de Potência Contratada;1;040224
2024;1;2024-01;Bragança;Bragança;Nogueira;Reposição de Potência Contratada;2;040225
2024;1;2024-01;Bragança;Bragança;Parâmio;Reposição de Potência Contratada;1;040229
2024;1;2024-01;Bragança;Bragança;Quintanilha;Servico Alteração Contractual;1;040232
2024;1;2024-01;Bragança;Bragança;Quintela de Lampaças;Reposição de Potência Contratada;1;040233
2024;1;2024-01;Bragança;Bragança;Samil;Serviço de Corte e Re-Ligação;2;040240
2024;1;2024-01;Bragança;Bragança;Samil;Servico Alteração Contractual;7;040240
2024;1;2024-01;Bragança;Bragança;Sendas;Redução de Potência Contratada;2;040246
2024;1;2024-01;Bragança;Bragança;Serapicos;Redução de Potência Contratada;1;040247
2024;1;2024-01;Bragança;Bragança;União das freguesias de Aveleda e Rio de Onor;Redução de Potência Contratada;1;040250
2024;1;2024-01;Bragança;Bragança;União das freguesias de Aveleda e Rio de Onor;Reposição de Potência Contratada;1;040250
2024;1;2024-01;Bragança;Bragança;União das freguesias de Castrelos e Carrazedo;Redução de Potência Contratada;1;040251
2024;1;2024-01;Bragança;Bragança;União das freguesias de Izeda, Calvelhe e Paradinha Nova;Redução de Potência Contratada;4;040252
2024;1;2024-01;Bragança;Bragança;União das freguesias de Rio Frio e Milhão;Reposição de Potência Contratada;1;040255
2024;1;2024-01;Bragança;Bragança;União das freguesias de Sé, Santa Maria e Meixedo;Configuração de EMI;4;040257
2024;1;2024-01;Bragança;Bragança;União das freguesias de Sé, Santa Maria e Meixedo;Servico Alteração Contractual;105;040257
2024;1;2024-01;Bragança;Bragança;Zoio;Servico Alteração Contractual;1;040249
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Linhares;Redução de Potência Contratada;1;040308
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Marzagão;Serviço de Corte e Re-Ligação;1;040309
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Parambos;Servico Alteração Contractual;2;040311
2024;1;2024-01;Bragança;Carrazeda de Ansiães;União das freguesias de Amedo e Zedes;Redução de Potência Contratada;4;040320
2024;1;2024-01;Bragança;Carrazeda de Ansiães;União das freguesias de Belver e Mogo de Malta;Redução de Potência Contratada;6;040321
2024;1;2024-01;Bragança;Carrazeda de Ansiães;União das freguesias de Belver e Mogo de Malta;Reposição de Potência Contratada;5;040321
2024;1;2024-01;Bragança;Carrazeda de Ansiães;União das freguesias de Castanheiro do Norte e Ribalonga;Reposição de Potência Contratada;1;040322
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Vilarinho da Castanheira;Redução de Potência Contratada;3;040318
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Vilarinho da Castanheira;Serviço de Corte e Re-Ligação;3;040318
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;Ligares;Redução de Potência Contratada;3;040404
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;Poiares;Servico Alteração Contractual;2;040406
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;Poiares;Serviço de Corte e Re-Ligação;1;040406
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;Poiares;Reposição de Potência Contratada;4;040406
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;Poiares;Redução de Potência Contratada;4;040406
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;União das freguesias de Freixo de Espada à Cinta e Mazouco;Serviço de Corte e Re-Ligação;4;040407
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;União das freguesias de Freixo de Espada à Cinta e Mazouco;Configuração de EMI;1;040407
2024;1;2024-01;Bragança;Freixo de Espada à Cinta;União das freguesias de Lagoaça e Fornos;Configuração de EMI;1;040408
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Carrapatas;Reposição de Potência Contratada;2;040507
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Cortiços;Servico Alteração Contractual;2;040510
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Grijó;Reposição de Potência Contratada;1;040515
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Macedo de Cavaleiros;Redução de Potência Contratada;54;040520
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Macedo de Cavaleiros;Servico Alteração Contractual;33;040520
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Morais;Redução de Potência Contratada;3;040521
2024;1;2024-01;Bragança;Macedo de Cavaleiros;União das freguesias de Bornes e Burga;Redução de Potência Contratada;1;040540
2024;1;2024-01;Bragança;Macedo de Cavaleiros;União das freguesias de Bornes e Burga;Reposição de Potência Contratada;1;040540
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Vale Benfeito;Configuração de EMI;1;040532
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Vale de Prados;Reposição de Potência Contratada;1;040534
2024;1;2024-01;Bragança;Miranda do Douro;Duas Igrejas;Serviço de Corte e Re-Ligação;1;040604
2024;1;2024-01;Bragança;Miranda do Douro;Malhadas;Redução de Potência Contratada;1;040607
2024;1;2024-01;Bragança;Miranda do Douro;Miranda do Douro;Redução de Potência Contratada;13;040608
2024;1;2024-01;Bragança;Miranda do Douro;Miranda do Douro;Servico Alteração Contractual;25;040608
2024;1;2024-01;Bragança;Miranda do Douro;União das freguesias de Ifanes e Paradela;Reposição de Potência Contratada;1;040619
2024;1;2024-01;Bragança;Miranda do Douro;União das freguesias de Sendim e Atenor;Servico Alteração Contractual;4;040620
2024;1;2024-01;Bragança;Miranda do Douro;União das freguesias de Sendim e Atenor;Redução de Potência Contratada;5;040620
2024;1;2024-01;Bragança;Miranda do Douro;União das freguesias de Silva e Águas Vivas;Redução de Potência Contratada;1;040621
2024;1;2024-01;Bragança;Mirandela;Abambres;Servico Alteração Contractual;1;040701
2024;1;2024-01;Bragança;Mirandela;Abambres;Redução de Potência Contratada;1;040701
2024;1;2024-01;Bragança;Mirandela;Abambres;Serviço de Corte e Re-Ligação;1;040701
2024;1;2024-01;Bragança;Mirandela;Abreiro;Reposição de Potência Contratada;1;040702
2024;1;2024-01;Bragança;Mirandela;Abreiro;Redução de Potência Contratada;2;040702
2024;1;2024-01;Bragança;Mirandela;Alvites;Servico Alteração Contractual;1;040704
2024;1;2024-01;Bragança;Mirandela;Alvites;Redução de Potência Contratada;1;040704
2024;1;2024-01;Bragança;Mirandela;Alvites;Serviço de Corte e Re-Ligação;3;040704
2024;1;2024-01;Bragança;Mirandela;Alvites;Reposição de Potência Contratada;1;040704
2024;1;2024-01;Bragança;Mirandela;Carvalhais;Serviço de Corte e Re-Ligação;3;040711
2024;1;2024-01;Bragança;Mirandela;Carvalhais;Redução de Potência Contratada;6;040711
2024;1;2024-01;Bragança;Mirandela;Fradizela;Redução de Potência Contratada;1;040714
2024;1;2024-01;Bragança;Mirandela;Frechas;Servico Alteração Contractual;1;040716
2024;1;2024-01;Bragança;Mirandela;Mascarenhas;Redução de Potência Contratada;1;040720
2024;1;2024-01;Bragança;Mirandela;Mirandela;Serviço de Corte e Re-Ligação;10;040721
2024;1;2024-01;Bragança;Mirandela;Mirandela;Servico Alteração Contractual;64;040721
2024;1;2024-01;Bragança;Mirandela;Mirandela;Redução de Potência Contratada;89;040721
2024;1;2024-01;Bragança;Mirandela;Suçães;Redução de Potência Contratada;4;040729
2024;1;2024-01;Bragança;Mirandela;São Pedro Velho;Serviço de Corte e Re-Ligação;1;040727
2024;1;2024-01;Bragança;Mirandela;São Pedro Velho;Servico Alteração Contractual;1;040727
2024;1;2024-01;Bragança;Mirandela;São Salvador;Serviço de Corte e Re-Ligação;1;040728
2024;1;2024-01;Bragança;Mirandela;Torre de Dona Chama;Reposição de Potência Contratada;3;040730
2024;1;2024-01;Bragança;Mirandela;Torre de Dona Chama;Redução de Potência Contratada;4;040730
2024;1;2024-01;Bragança;Mirandela;União das freguesias de Avantos e Romeu;Reposição de Potência Contratada;1;040738
2024;1;2024-01;Bragança;Mirandela;União das freguesias de Avantos e Romeu;Servico Alteração Contractual;1;040738
2024;1;2024-01;Bragança;Mirandela;União das freguesias de Avidagos, Navalho e Pereira;Serviço de Corte e Re-Ligação;2;040739
2024;1;2024-01;Bragança;Mirandela;União das freguesias de Avidagos, Navalho e Pereira;Redução de Potência Contratada;1;040739
2024;1;2024-01;Bragança;Mogadouro;Azinhoso;Redução de Potência Contratada;4;040801
2024;1;2024-01;Bragança;Mogadouro;Castelo Branco;Servico Alteração Contractual;2;040807
2024;1;2024-01;Bragança;Mogadouro;São Martinho do Peso;Servico Alteração Contractual;1;040817
2024;1;2024-01;Bragança;Mogadouro;União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;Servico Alteração Contractual;16;040830
2024;1;2024-01;Bragança;Mogadouro;União das freguesias de Remondes e Soutelo;Redução de Potência Contratada;1;040831
2024;1;2024-01;Bragança;Mogadouro;Vila de Ala;Redução de Potência Contratada;1;040826
2024;1;2024-01;Bragança;Torre de Moncorvo;Açoreira;Redução de Potência Contratada;2;040901
2024;1;2024-01;Bragança;Torre de Moncorvo;Açoreira;Reposição de Potência Contratada;1;040901
2024;1;2024-01;Bragança;Torre de Moncorvo;Cabeça Boa;Serviço de Corte e Re-Ligação;1;040903
2024;1;2024-01;Bragança;Torre de Moncorvo;Cabeça Boa;Reposição de Potência Contratada;2;040903
2024;1;2024-01;Bragança;Torre de Moncorvo;Carviçais;Redução de Potência Contratada;1;040905
2024;1;2024-01;Bragança;Torre de Moncorvo;Carviçais;Servico Alteração Contractual;3;040905
2024;1;2024-01;Bragança;Torre de Moncorvo;Larinho;Servico Alteração Contractual;1;040910
2024;1;2024-01;Bragança;Torre de Moncorvo;Larinho;Redução de Potência Contratada;2;040910
2024;1;2024-01;Bragança;Torre de Moncorvo;Torre de Moncorvo;Servico Alteração Contractual;13;040916
2024;1;2024-01;Bragança;Torre de Moncorvo;União das freguesias de Adeganha e Cardanha;Servico Alteração Contractual;2;040918
2024;1;2024-01;Bragança;Torre de Moncorvo;União das freguesias de Felgar e Souto da Velha;Serviço de Corte e Re-Ligação;2;040919
2024;1;2024-01;Bragança;Torre de Moncorvo;União das freguesias de Felgar e Souto da Velha;Servico Alteração Contractual;1;040919
2024;1;2024-01;Bragança;Torre de Moncorvo;União das freguesias de Felgueiras e Maçores;Redução de Potência Contratada;2;040920
2024;1;2024-01;Bragança;Torre de Moncorvo;União das freguesias de Urros e Peredo dos Castelhanos;Redução de Potência Contratada;2;040921
2024;1;2024-01;Bragança;Vila Flor;Samões;Servico Alteração Contractual;1;041010
2024;1;2024-01;Bragança;Vila Flor;Santa Comba de Vilariça;Servico Alteração Contractual;1;041012
2024;1;2024-01;Bragança;Vila Flor;União das freguesias de Assares e Lodões;Reposição de Potência Contratada;2;041020
2024;1;2024-01;Bragança;Vila Flor;União das freguesias de Candoso e Carvalho de Egas;Servico Alteração Contractual;1;041021
2024;1;2024-01;Bragança;Vila Flor;União das freguesias de Vila Flor e Nabo;Redução de Potência Contratada;13;041023
2024;1;2024-01;Bragança;Vila Flor;União das freguesias de Vila Flor e Nabo;Servico Alteração Contractual;8;041023
2024;1;2024-01;Bragança;Vila Flor;União das freguesias de Vila Flor e Nabo;Serviço de Corte e Re-Ligação;7;041023
2024;1;2024-01;Bragança;Vimioso;Argozelo;Redução de Potência Contratada;9;041103
2024;1;2024-01;Bragança;Vimioso;Carção;Reposição de Potência Contratada;3;041107
2024;1;2024-01;Bragança;Vimioso;Santulhão;Reposição de Potência Contratada;1;041110
2024;1;2024-01;Bragança;Vimioso;União das freguesias de Algoso, Campo de Víboras e Uva;Reposição de Potência Contratada;1;041115
2024;1;2024-01;Bragança;Vimioso;Vimioso;Reposição de Potência Contratada;8;041114
2024;1;2024-01;Bragança;Vimioso;Vimioso;Serviço de Corte e Re-Ligação;5;041114
2024;1;2024-01;Bragança;Vinhais;Agrochão;Serviço de Corte e Re-Ligação;1;041201
2024;1;2024-01;Bragança;Vinhais;Agrochão;Redução de Potência Contratada;1;041201
2024;1;2024-01;Bragança;Vinhais;Celas;Configuração de EMI;1;041204
2024;1;2024-01;Bragança;Vinhais;Celas;Reposição de Potência Contratada;1;041204
2024;1;2024-01;Bragança;Vinhais;Ervedosa;Redução de Potência Contratada;1;041208
2024;1;2024-01;Bragança;Vinhais;Ervedosa;Configuração de EMI;1;041208
2024;1;2024-01;Bragança;Vinhais;Paçó;Serviço de Corte e Re-Ligação;1;041215
2024;1;2024-01;Bragança;Vinhais;Rebordelo;Reposição de Potência Contratada;2;041219
2024;1;2024-01;Bragança;Vinhais;União das freguesias de Quirás e Pinheiro Novo;Servico Alteração Contractual;1;041239
2024;1;2024-01;Bragança;Vinhais;União das freguesias de Sobreiro de Baixo e Alvaredos;Serviço de Corte e Re-Ligação;1;041240
2024;1;2024-01;Bragança;Vinhais;União das freguesias de Vilar de Lomba e São Jomil;REMOTE_ICP_CONFIGURATION;3;041243
2024;1;2024-01;Bragança;Vinhais;Vale das Fontes;Serviço de Corte e Re-Ligação;1;041227
2024;1;2024-01;Bragança;Vinhais;Vale das Fontes;Redução de Potência Contratada;2;041227
2024;1;2024-01;Bragança;Vinhais;Vilar de Peregrinos;Serviço de Corte e Re-Ligação;1;041233
